Price,Adj Close,Close,High,Low,Open,Volume
2019-02-11,99.2032699584961,105.25,106.58000183105469,104.97000122070312,106.19999694824219,18914100
2019-02-12,100.74903106689453,106.88999938964844,107.13999938964844,105.4800033569336,106.13999938964844,25056600
2019-02-13,100.67363739013672,106.80999755859375,107.77999877929688,106.70999908447266,107.5,18394900
2019-02-14,100.75848388671875,106.9000015258789,107.29000091552734,105.66000366210938,106.30999755859375,21784700
2019-02-15,102.00264739990234,108.22000122070312,108.30000305175781,107.36000061035156,107.91000366210938,26606900
2019-02-19,101.95550537109375,108.16999816894531,108.66000366210938,107.77999877929688,107.79000091552734,18038500
2019-02-20,101.42543029785156,107.1500015258789,107.94000244140625,106.29000091552734,107.86000061035156,21607700
2019-02-21,103.56468963623047,109.41000366210938,109.4800033569336,106.87000274658203,106.9000015258789,29063200
2019-02-22,105.04134368896484,110.97000122070312,111.19999694824219,109.81999969482422,110.05000305175781,27763200
2019-02-25,105.62821960449219,111.58999633789062,112.18000030517578,111.26000213623047,111.76000213623047,23750600
2019-02-26,106.35706329345703,112.36000061035156,113.23999786376953,111.16999816894531,111.26000213623047,21536700
2019-02-27,106.17723083496094,112.16999816894531,112.36000061035156,110.87999725341797,111.69000244140625,21487100
2019-02-28,106.04471588134766,112.02999877929688,112.87999725341797,111.7300033569336,112.04000091552734,29083900
2019-03-01,106.51799774169922,112.52999877929688,113.0199966430664,111.66999816894531,112.88999938964844,23501200
2019-03-04,106.2624282836914,112.26000213623047,113.25,110.80000305175781,113.0199966430664,26608000
2019-03-05,105.73235321044922,111.69999694824219,112.38999938964844,111.2300033569336,112.25,19538300
2019-03-06,105.7796630859375,111.75,112.66000366210938,111.43000030517578,111.87000274658203,17687000
2019-03-07,104.4923324584961,110.38999938964844,111.55000305175781,109.87000274658203,111.4000015258789,25339000
2019-03-08,104.60591888427734,110.51000213623047,110.70999908447266,108.80000305175781,109.16000366210938,22818400
2019-03-11,106.80197143554688,112.83000183105469,112.94999694824219,110.9800033569336,110.98999786376953,26491600
2019-03-12,107.54975128173828,113.62000274658203,113.98999786376953,112.6500015258789,112.81999969482422,26132700
2019-03-13,108.38275146484375,114.5,115.0,113.77999877929688,114.12999725341797,35513800
2019-03-14,108.46793365478516,114.58999633789062,115.19999694824219,114.33000183105469,114.54000091552734,30763400
2019-03-15,109.71742248535156,115.91000366210938,117.25,114.58999633789062,115.33999633789062,54681100
2019-03-18,111.28873443603516,117.56999969482422,117.61000061035156,116.05000305175781,116.16999816894531,31207600
2019-03-19,111.36447143554688,117.6500015258789,118.44000244140625,116.98999786376953,118.08999633789062,37588700
2019-03-20,111.24142456054688,117.5199966430664,118.75,116.70999908447266,117.38999938964844,28113300
2019-03-21,113.79716491699219,120.22000122070312,120.81999969482422,117.08999633789062,117.13999938964844,29854400
2019-03-22,110.7965087890625,117.05000305175781,119.58999633789062,117.04000091552734,119.5,33624500
2019-03-25,111.37393951416016,117.66000366210938,118.01000213623047,116.31999969482422,116.55999755859375,27067100
2019-03-26,111.61055755615234,117.91000366210938,118.70999908447266,116.8499984741211,118.62000274658203,26097700
2019-03-27,110.53148651123047,116.7699966430664,118.20999908447266,115.5199966430664,117.87999725341797,22733400
2019-03-28,110.68292236328125,116.93000030517578,117.58000183105469,116.12999725341797,117.44000244140625,18334800
2019-03-29,111.63894653320312,117.94000244140625,118.31999969482422,116.95999908447266,118.06999969482422,25399800
2019-04-01,112.66126251220703,119.0199966430664,119.11000061035156,118.0999984741211,118.94999694824219,22789100
2019-04-02,112.82219696044922,119.19000244140625,119.4800033569336,118.5199966430664,119.05999755859375,18142300
2019-04-03,113.56053161621094,119.97000122070312,120.43000030517578,119.1500015258789,119.86000061035156,22860700
2019-04-04,112.98310852050781,119.36000061035156,120.2300033569336,118.37999725341797,120.0999984741211,20112800
2019-04-05,113.48478698730469,119.88999938964844,120.2300033569336,119.37000274658203,119.38999938964844,15826200
2019-04-08,113.52264404296875,119.93000030517578,120.0199966430664,118.63999938964844,119.80999755859375,15116200
2019-04-09,112.90739440917969,119.27999877929688,119.54000091552734,118.58000183105469,118.62999725341797,17612000
2019-04-10,113.76876831054688,120.19000244140625,120.3499984741211,119.54000091552734,119.76000213623047,16477200
2019-04-11,113.90128326416016,120.33000183105469,120.8499984741211,119.91999816894531,120.54000091552734,14209100
2019-04-12,114.48814392089844,120.94999694824219,120.9800033569336,120.37000274658203,120.63999938964844,19745100
2019-04-15,114.58280181884766,121.05000305175781,121.58000183105469,120.56999969482422,120.94000244140625,15792600
2019-04-16,114.31777954101562,120.7699966430664,121.6500015258789,120.0999984741211,121.63999938964844,14071800
2019-04-17,115.26435089111328,121.7699966430664,121.8499984741211,120.54000091552734,121.23999786376953,19300900
2019-04-18,116.77886962890625,123.37000274658203,123.5199966430664,121.30000305175781,122.19000244140625,27991000
2019-04-22,117.14802551269531,123.76000213623047,124.0,122.56999969482422,122.62000274658203,15648700
2019-04-23,118.73827362060547,125.44000244140625,125.58000183105469,123.83000183105469,124.0999984741211,24025500
2019-04-24,118.33125305175781,125.01000213623047,125.8499984741211,124.5199966430664,125.79000091552734,31257000
2019-04-25,122.25006103515625,129.14999389648438,131.3699951171875,128.8300018310547,130.05999755859375,38033900
2019-04-26,122.95050811767578,129.88999938964844,130.52000427246094,129.02000427246094,129.6999969482422,23654900
2019-04-29,122.83692932128906,129.77000427246094,130.17999267578125,129.35000610351562,129.89999389648438,16324200
2019-04-30,123.62259674072266,130.60000610351562,130.6999969482422,129.38999938964844,129.80999755859375,24166500
2019-05-01,121.04791259765625,127.87999725341797,130.64999389648438,127.69999694824219,130.52999877929688,26821700
2019-05-02,119.46712493896484,126.20999908447266,128.0,125.5199966430664,127.9800033569336,27350200
2019-05-03,122.0134048461914,128.89999389648438,129.42999267578125,127.25,127.36000061035156,24911100
2019-05-06,121.30349731445312,128.14999389648438,128.55999755859375,126.11000061035156,126.38999938964844,24239800
2019-05-07,118.81398010253906,125.5199966430664,127.18000030517578,124.22000122070312,126.45999908447266,36017700
2019-05-08,118.80451965332031,125.51000213623047,126.37000274658203,124.75,125.44000244140625,28419000
2019-05-09,118.79505920410156,125.5,125.79000091552734,123.56999969482422,124.29000091552734,27235800
2019-05-10,120.33797454833984,127.12999725341797,127.93000030517578,123.81999969482422,124.91000366210938,30915100
2019-05-13,116.75992584228516,123.3499984741211,125.55000305175781,123.04000091552734,124.11000061035156,33944900
2019-05-14,118.06620788574219,124.7300033569336,125.87999725341797,123.69999694824219,123.87000274658203,25266300
2019-05-15,119.72883605957031,126.0199966430664,126.70999908447266,123.69999694824219,124.26000213623047,24722700
2019-05-16,122.49356079101562,128.92999267578125,129.3800048828125,126.45999908447266,126.75,30112200
2019-05-17,121.67652130126953,128.07000732421875,130.4600067138672,127.91999816894531,128.30999755859375,25770500
2019-05-20,119.91886901855469,126.22000122070312,127.58999633789062,125.76000213623047,126.5199966430664,23706900
2019-05-21,120.56490325927734,126.9000015258789,127.52999877929688,126.58000183105469,127.43000030517578,15293300
2019-05-22,121.29646301269531,127.66999816894531,128.24000549316406,126.5199966430664,126.62000274658203,15396500
2019-05-23,119.88086700439453,126.18000030517578,126.29000091552734,124.73999786376953,126.19999694824219,23603800
2019-05-24,119.93785095214844,126.23999786376953,127.41999816894531,125.97000122070312,126.91000366210938,14123400
2019-05-28,119.86186218261719,126.16000366210938,128.0,126.05000305175781,126.9800033569336,23128400
2019-05-29,118.70277404785156,124.94000244140625,125.38999938964844,124.04000091552734,125.37999725341797,22763100
2019-05-30,119.45331573486328,125.7300033569336,125.76000213623047,124.77999877929688,125.26000213623047,16829600
2019-05-31,117.50564575195312,123.68000030517578,124.62000274658203,123.31999969482422,124.2300033569336,26646800
2019-06-03,113.85736083984375,119.83999633789062,124.37000274658203,119.01000213623047,123.8499984741211,37983600
2019-06-04,117.0116195678711,123.16000366210938,123.27999877929688,120.6500015258789,121.27999877929688,29382600
2019-06-05,119.54833221435547,125.83000183105469,125.87000274658203,124.20999908447266,124.94999694824219,24926100
2019-06-06,121.43897247314453,127.81999969482422,127.97000122070312,125.5999984741211,126.44000244140625,21459000
2019-06-07,124.84025573730469,131.39999389648438,132.25,128.25999450683594,129.19000244140625,33885600
2019-06-10,125.9803695678711,132.60000610351562,134.0800018310547,132.0,132.39999389648438,26477100
2019-06-11,125.50532531738281,132.10000610351562,134.24000549316406,131.27999877929688,133.8800048828125,23913700
2019-06-12,124.92578887939453,131.49000549316406,131.97000122070312,130.7100067138672,131.39999389648438,17092500
2019-06-13,125.71431732177734,132.32000732421875,133.0,131.55999755859375,131.97999572753906,17200800
2019-06-14,125.83783721923828,132.4499969482422,133.7899932861328,131.63999938964844,132.25999450683594,17821700
2019-06-17,126.2178726196289,132.85000610351562,133.72999572753906,132.52999877929688,132.6300048828125,14517800
2019-06-18,128.41258239746094,135.16000366210938,135.24000549316406,133.57000732421875,134.19000244140625,25934500
2019-06-19,128.9161376953125,135.69000244140625,135.92999267578125,133.80999755859375,135.0,23744400
2019-06-20,130.1132049560547,136.9499969482422,137.66000366210938,135.72000122070312,137.4499969482422,33042600
2019-06-21,130.1322021484375,136.97000122070312,137.72999572753906,136.4600067138672,136.5800018310547,36727900
2019-06-24,130.90171813964844,137.77999877929688,138.39999389648438,137.0,137.0,20628800
2019-06-25,126.76892852783203,133.42999267578125,137.58999633789062,132.72999572753906,137.25,33327400
2019-06-26,127.24394226074219,133.92999267578125,135.74000549316406,133.60000610351562,134.35000610351562,23657700
2019-06-27,127.4530029296875,134.14999389648438,134.7100067138672,133.50999450683594,134.13999938964844,16557500
2019-06-28,127.27246856689453,133.9600067138672,134.60000610351562,133.16000366210938,134.57000732421875,30043000
2019-07-01,128.9065704345703,135.67999267578125,136.6999969482422,134.97000122070312,136.6300048828125,22613500
2019-07-02,129.76165771484375,136.5800018310547,136.58999633789062,135.33999633789062,136.1199951171875,15237800
2019-07-03,130.5977783203125,137.4600067138672,137.74000549316406,136.2899932861328,136.8000030517578,13629300
2019-07-05,130.2177276611328,137.05999755859375,137.3300018310547,135.72000122070312,135.94000244140625,18141100
2019-07-08,130.12269592285156,136.9600067138672,137.10000610351562,135.3699951171875,136.39999389648438,16779700
2019-07-09,129.64768981933594,136.4600067138672,136.97000122070312,135.8000030517578,136.0,19953100
2019-07-10,130.96826171875,137.85000610351562,138.5800018310547,137.02000427246094,137.1300048828125,24204400
2019-07-11,131.4907989501953,138.39999389648438,139.22000122070312,137.8699951171875,138.1999969482422,22327900
2019-07-12,131.96583557128906,138.89999389648438,139.1300048828125,138.00999450683594,138.85000610351562,18936800
2019-07-15,131.96583557128906,138.89999389648438,139.5399932861328,138.4600067138672,139.44000244140625,16651500
2019-07-16,130.23670959472656,137.0800018310547,139.0500030517578,136.52000427246094,138.9600067138672,22726100
2019-07-17,129.4671630859375,136.27000427246094,137.92999267578125,136.22000122070312,137.6999969482422,20211000
2019-07-18,129.60964965820312,136.4199981689453,136.6199951171875,134.6699981689453,135.5500030517578,30381800
2019-07-19,129.7996368408203,136.6199951171875,140.6699981689453,136.4499969482422,140.22000122070312,48992400
2019-07-22,131.51931762695312,138.42999267578125,139.19000244140625,137.3300018310547,137.41000366210938,25074900
2019-07-23,132.3363800048828,139.2899932861328,139.99000549316406,138.02999877929688,139.75999450683594,18034600
2019-07-24,133.6949920654297,140.72000122070312,140.74000549316406,138.85000610351562,138.89999389648438,20738300
2019-07-25,133.19142150878906,140.19000244140625,140.61000061035156,139.32000732421875,140.42999267578125,18356900
2019-07-26,134.28408813476562,141.33999633789062,141.67999267578125,140.3000030517578,140.3699951171875,19037600
2019-07-29,133.98948669433594,141.02999877929688,141.50999450683594,139.3699951171875,141.5,16605900
2019-07-30,133.34347534179688,140.35000610351562,141.22000122070312,139.8000030517578,140.13999938964844,16846500
2019-07-31,129.4671630859375,136.27000427246094,140.49000549316406,135.0800018310547,140.3300018310547,38598800
2019-08-01,131.16778564453125,138.05999755859375,140.94000244140625,136.92999267578125,137.0,40557500
2019-08-02,130.06568908691406,136.89999389648438,138.32000732421875,135.25999450683594,138.08999633789062,30791600
2019-08-05,125.60981750488281,132.2100067138672,133.92999267578125,130.77999877929688,133.3000030517578,42749600
2019-08-06,127.96601104736328,134.69000244140625,135.67999267578125,133.2100067138672,133.8000030517578,32696700
2019-08-07,128.52658081054688,135.27999877929688,135.64999389648438,131.8300018310547,133.7899932861328,33414500
2019-08-08,131.9563446044922,138.88999938964844,138.99000549316406,135.92999267578125,136.60000610351562,27496500
2019-08-09,130.83522033691406,137.7100067138672,139.3800048828125,136.4600067138672,138.61000061035156,23466700
2019-08-12,129.01107788085938,135.7899932861328,137.86000061035156,135.24000549316406,137.07000732421875,20484300
2019-08-13,131.68084716796875,138.60000610351562,138.8000030517578,135.0,136.0500030517578,25154600
2019-08-14,127.7153549194336,133.97999572753906,136.9199981689453,133.6699981689453,136.36000061035156,32527300
2019-08-15,127.42938232421875,133.67999267578125,134.5800018310547,132.25,134.38999938964844,28074400
2019-08-16,129.76480102539062,136.1300048828125,136.4600067138672,134.72000122070312,134.8800048828125,24449100
2019-08-19,131.93821716308594,138.41000366210938,138.5500030517578,136.88999938964844,137.85000610351562,24355700
2019-08-20,130.8419647216797,137.25999450683594,138.7100067138672,137.24000549316406,138.2100067138672,21170800
2019-08-21,132.30044555664062,138.7899932861328,139.49000549316406,138.0,138.5500030517578,14970300
2019-08-22,131.33766174316406,137.77999877929688,139.1999969482422,136.2899932861328,138.66000366210938,18697000
2019-08-23,127.15292358398438,133.38999938964844,138.35000610351562,132.8000030517578,137.19000244140625,38508600
2019-08-26,129.11660766601562,135.4499969482422,135.55999755859375,133.89999389648438,134.99000549316406,20312600
2019-08-27,129.39308166503906,135.74000549316406,136.72000122070312,134.66000366210938,136.38999938964844,23102100
2019-08-28,129.22145080566406,135.55999755859375,135.75999450683594,133.5500030517578,134.8800048828125,17393300
2019-08-29,131.66175842285156,138.1199951171875,138.44000244140625,136.91000366210938,137.25,20168700
2019-08-30,131.4138946533203,137.86000061035156,139.17999267578125,136.27000427246094,139.14999389648438,23940100
2019-09-03,129.6790008544922,136.0399932861328,137.1999969482422,135.6999969482422,136.61000061035156,18869300
2019-09-04,131.19464111328125,137.6300048828125,137.69000244140625,136.47999572753906,137.3000030517578,17995900
2019-09-05,133.50149536132812,140.0500030517578,140.3800048828125,138.75999450683594,139.11000061035156,26101800
2019-09-06,132.595947265625,139.10000610351562,140.17999267578125,138.1999969482422,140.02999877929688,20824500
2019-09-09,131.08982849121094,137.52000427246094,139.75,136.4600067138672,139.58999633789062,25773900
2019-09-10,129.7171630859375,136.0800018310547,136.88999938964844,134.50999450683594,136.8000030517578,28903400
2019-09-11,129.75521850585938,136.1199951171875,136.27000427246094,135.08999633789062,135.91000366210938,24726100
2019-09-12,131.08982849121094,137.52000427246094,138.4199981689453,136.8699951171875,137.85000610351562,27010000
2019-09-13,130.89920043945312,137.32000732421875,138.05999755859375,136.57000732421875,137.77999877929688,23363100
2019-09-16,129.9554443359375,136.3300018310547,136.6999969482422,135.66000366210938,135.8300018310547,16731400
2019-09-17,130.96591186523438,137.38999938964844,137.52000427246094,136.42999267578125,136.9600067138672,17814200
2019-09-18,132.04307556152344,138.52000427246094,138.6699981689453,136.52999877929688,137.36000061035156,23982100
2019-09-19,134.4738311767578,141.07000732421875,142.3699951171875,140.07000732421875,140.3000030517578,35772100
2019-09-20,132.9200439453125,139.44000244140625,141.64999389648438,138.25,141.00999450683594,39167300
2019-09-23,132.6340789794922,139.13999938964844,139.6300048828125,138.44000244140625,139.22999572753906,17139300
2019-09-24,130.9563751220703,137.3800048828125,140.69000244140625,136.8800048828125,140.36000061035156,29773200
2019-09-25,132.84378051757812,139.36000061035156,139.9600067138672,136.02999877929688,137.5,21382000
2019-09-26,133.01539611816406,139.5399932861328,140.17999267578125,138.44000244140625,139.44000244140625,17456600
2019-09-27,131.28997802734375,137.72999572753906,140.36000061035156,136.64999389648438,140.14999389648438,22477700
2019-09-30,132.52920532226562,139.02999877929688,139.22000122070312,137.77999877929688,138.0500030517578,17280900
2019-10-01,130.660888671875,137.07000732421875,140.25,137.0,139.66000366210938,21466600
2019-10-02,128.35397338867188,134.64999389648438,136.3699951171875,133.5800018310547,136.25,30521700
2019-10-03,129.9077911376953,136.27999877929688,136.75,133.22000122070312,134.9499969482422,24132900
2019-10-04,131.66175842285156,138.1199951171875,138.25,136.4199981689453,136.75,22897700
2019-10-07,130.70849609375,137.1199951171875,138.17999267578125,137.02000427246094,137.13999938964844,15303700
2019-10-08,129.32630920410156,135.6699981689453,137.75999450683594,135.6199951171875,137.0800018310547,25550500
2019-10-09,131.77615356445312,138.24000549316406,138.6999969482422,136.97000122070312,137.4600067138672,19749900
2019-10-10,132.595947265625,139.10000610351562,139.6699981689453,138.25,138.49000549316406,17654600
2019-10-11,133.1488037109375,139.67999267578125,141.02999877929688,139.5,140.1199951171875,25446000
2019-10-14,133.02487182617188,139.5500030517578,140.2899932861328,139.52000427246094,139.69000244140625,13304300
2019-10-15,134.95042419433594,141.57000732421875,141.7899932861328,139.80999755859375,140.05999755859375,19695700
2019-10-16,133.8446807861328,140.41000366210938,140.99000549316406,139.52999877929688,140.7899932861328,20751600
2019-10-17,133.15834045410156,139.69000244140625,141.4199981689453,139.02000427246094,140.9499969482422,21460600
2019-10-18,130.9849853515625,137.41000366210938,140.0,136.55999755859375,139.75999450683594,32273500
2019-10-21,131.95724487304688,138.42999267578125,138.5,137.00999450683594,138.4499969482422,20078200
2019-10-22,129.9935760498047,136.3699951171875,140.00999450683594,136.25999450683594,138.97000122070312,27431000
2019-10-23,130.82290649414062,137.24000549316406,137.4499969482422,135.61000061035156,136.8800048828125,29844600
2019-10-24,133.39666748046875,139.94000244140625,140.4199981689453,138.6699981689453,139.38999938964844,37029300
2019-10-25,134.14971923828125,140.72999572753906,141.13999938964844,139.1999969482422,139.33999633789062,25959700
2019-10-28,137.44793701171875,144.19000244140625,145.6699981689453,143.50999450683594,144.39999389648438,35280100
2019-10-29,136.1515350341797,142.8300018310547,144.5,142.64999389648438,144.0800018310547,20589500
2019-10-30,137.8483123779297,144.61000061035156,145.0,142.7899932861328,143.52000427246094,18496600
2019-10-31,136.66627502441406,143.3699951171875,144.92999267578125,142.99000549316406,144.89999389648438,24605100
2019-11-01,136.9999237060547,143.72000122070312,144.4199981689453,142.97000122070312,144.25999450683594,33128400
2019-11-04,137.7910919189453,144.5500030517578,145.0,144.16000366210938,144.8300018310547,16912000
2019-11-05,137.70535278320312,144.4600067138672,145.02000427246094,143.91000366210938,144.97000122070312,18250200
2019-11-06,137.32403564453125,144.05999755859375,144.52000427246094,143.1999969482422,144.3699951171875,16575800
2019-11-07,137.51466369628906,144.25999450683594,144.8800048828125,143.77000427246094,143.83999633789062,17786700
2019-11-08,139.1351776123047,145.9600067138672,145.99000549316406,143.75999450683594,143.97999572753906,16732700
2019-11-11,139.2781524658203,146.11000061035156,146.4199981689453,144.72999572753906,145.33999633789062,14362600
2019-11-12,140.19329833984375,147.07000732421875,147.57000732421875,146.05999755859375,146.27999877929688,18641600
2019-11-13,140.42205810546875,147.30999755859375,147.4600067138672,146.27999877929688,146.74000549316406,16919200
2019-11-14,141.13693237304688,148.05999755859375,148.41000366210938,147.0,147.02000427246094,19729800
2019-11-15,142.95765686035156,149.97000122070312,149.99000549316406,148.27000427246094,148.92999267578125,23485700
2019-11-18,143.3103790283203,150.33999633789062,150.5500030517578,148.97999572753906,150.07000732421875,21534000
2019-11-19,143.35801696777344,150.38999938964844,151.3300018310547,150.1999969482422,150.8800048828125,23935700
2019-11-20,143.1093292236328,149.6199951171875,150.83999633789062,148.4600067138672,150.30999755859375,25696800
2019-11-21,142.97544860839844,149.47999572753906,149.8000030517578,148.5,149.39999389648438,18576100
2019-11-22,143.08065795898438,149.58999633789062,150.3000030517578,148.82000732421875,150.07000732421875,15901800
2019-11-25,144.64927673339844,151.22999572753906,151.35000610351562,149.9199981689453,150.0,22420900
2019-11-26,145.41448974609375,152.02999877929688,152.4199981689453,151.32000732421875,151.36000061035156,24620100
2019-11-27,145.69187927246094,152.32000732421875,152.5,151.52000427246094,152.3300018310547,15184400
2019-11-29,144.7927703857422,151.3800048828125,152.3000030517578,151.27999877929688,152.10000610351562,11977300
2019-12-02,143.04238891601562,149.5500030517578,151.8300018310547,148.32000732421875,151.80999755859375,27418400
2019-12-03,142.81285095214844,149.30999755859375,149.42999267578125,146.64999389648438,147.49000549316406,24066000
2019-12-04,143.32937622070312,149.85000610351562,150.17999267578125,149.1999969482422,150.13999938964844,17574700
2019-12-05,143.4058380126953,149.92999267578125,150.32000732421875,149.47999572753906,150.0500030517578,17869100
2019-12-06,145.1466827392578,151.75,151.8699951171875,150.27000427246094,150.99000549316406,16403500
2019-12-09,144.7736358642578,151.36000061035156,152.2100067138672,150.91000366210938,151.07000732421875,16687400
2019-12-10,144.5536651611328,151.1300048828125,151.88999938964844,150.75999450683594,151.2899932861328,16476100
2019-12-11,145.0988311767578,151.6999969482422,151.8699951171875,150.3300018310547,151.5399932861328,18856600
2019-12-12,146.57183837890625,153.24000549316406,153.44000244140625,151.02000427246094,151.64999389648438,24612100
2019-12-13,147.80564880371094,154.52999877929688,154.88999938964844,152.8300018310547,153.0,23845400
2019-12-16,148.76217651367188,155.52999877929688,155.89999389648438,154.82000732421875,155.11000061035156,24144200
2019-12-17,147.95870971679688,154.69000244140625,155.7100067138672,154.4499969482422,155.4499969482422,25425600
2019-12-18,147.65269470214844,154.3699951171875,155.47999572753906,154.17999267578125,154.3000030517578,24129200
2019-12-19,148.93435668945312,155.7100067138672,155.77000427246094,153.75,154.0,24958900
2019-12-20,150.56039428710938,157.41000366210938,158.49000549316406,156.2899932861328,157.35000610351562,53477500
2019-12-23,150.56039428710938,157.41000366210938,158.1199951171875,157.27000427246094,158.1199951171875,17718200
2019-12-24,150.53164672851562,157.3800048828125,157.7100067138672,157.1199951171875,157.47999572753906,8989200
2019-12-26,151.76551818847656,158.6699981689453,158.72999572753906,157.39999389648438,157.55999755859375,14520600
2019-12-27,152.04295349121094,158.9600067138672,159.5500030517578,158.22000122070312,159.4499969482422,18412800
2019-12-30,150.73251342773438,157.58999633789062,159.02000427246094,156.72999572753906,158.99000549316406,16348400
2019-12-31,150.83773803710938,157.6999969482422,157.77000427246094,156.4499969482422,156.77000427246094,18369400
2020-01-02,153.63070678710938,160.6199951171875,160.72999572753906,158.3300018310547,158.77999877929688,22622100
2020-01-03,151.71771240234375,158.6199951171875,159.9499969482422,158.05999755859375,158.32000732421875,21116200
2020-01-06,152.10986328125,159.02999877929688,159.10000610351562,156.50999450683594,157.0800018310547,20813700
2020-01-07,150.7229766845703,157.5800018310547,159.6699981689453,157.32000732421875,159.32000732421875,21634100
2020-01-08,153.123779296875,160.08999633789062,160.8000030517578,157.9499969482422,158.92999267578125,27746500
2020-01-09,155.0367431640625,162.08999633789062,162.22000122070312,161.02999877929688,161.83999633789062,21385000
2020-01-10,154.31935119628906,161.33999633789062,163.22000122070312,161.17999267578125,162.82000732421875,20725900
2020-01-13,156.1749725341797,163.27999877929688,163.30999755859375,161.25999450683594,161.75999450683594,21626500
2020-01-14,155.0749969482422,162.1300048828125,163.60000610351562,161.72000122070312,163.38999938964844,23477400
2020-01-15,156.0792999267578,163.17999267578125,163.94000244140625,162.57000732421875,162.6199951171875,21417900
2020-01-16,158.9391632080078,166.1699981689453,166.24000549316406,164.02999877929688,164.35000610351562,23865400
2020-01-17,159.82875061035156,167.10000610351562,167.47000122070312,165.42999267578125,167.4199981689453,34371700
2020-01-21,159.25485229492188,166.5,168.19000244140625,166.42999267578125,166.67999267578125,29517200
2020-01-22,158.48963928222656,165.6999969482422,167.49000549316406,165.67999267578125,167.39999389648438,24138800
2020-01-23,159.4652557373047,166.72000122070312,166.8000030517578,165.27000427246094,166.19000244140625,19680800
2020-01-24,157.8583526611328,165.0399932861328,167.52999877929688,164.4499969482422,167.50999450683594,24918100
2020-01-27,155.2184295654297,162.27999877929688,163.3800048828125,160.1999969482422,161.14999389648438,32078100
2020-01-28,158.26007080078125,165.4600067138672,165.75999450683594,163.07000732421875,163.77999877929688,24899900
2020-01-29,160.72779846191406,168.0399932861328,168.75,165.69000244140625,167.83999633789062,34754500
2020-01-30,165.2615509033203,172.77999877929688,174.0500030517578,170.7899932861328,174.0500030517578,51597500
2020-01-31,162.822509765625,170.22999572753906,172.39999389648438,169.5800018310547,172.2100067138672,36142700
2020-02-03,166.7919158935547,174.3800048828125,174.5,170.39999389648438,170.42999267578125,30107000
2020-02-04,172.2821502685547,180.1199951171875,180.63999938964844,176.30999755859375,177.13999938964844,36433300
2020-02-05,172.07176208496094,179.89999389648438,184.1999969482422,178.41000366210938,184.02999877929688,39186300
2020-02-06,175.63943481445312,183.6300048828125,183.82000732421875,180.05999755859375,180.97000122070312,27751400
2020-02-07,175.8881072998047,183.88999938964844,185.6300048828125,182.47999572753906,182.85000610351562,33529100
2020-02-10,180.48880004882812,188.6999969482422,188.83999633789062,183.25,183.5800018310547,35844300
2020-02-11,176.4141845703125,184.44000244140625,190.6999969482422,183.5,190.64999389648438,53159900
2020-02-12,176.6724395751953,184.7100067138672,185.85000610351562,181.85000610351562,185.5800018310547,47062900
2020-02-13,175.7159423828125,183.7100067138672,186.22999572753906,182.8699951171875,183.0800018310547,35295800
2020-02-14,177.2845916748047,185.35000610351562,185.41000366210938,182.64999389648438,183.25,23149500
2020-02-18,179.08279418945312,187.22999572753906,187.6999969482422,185.5,185.61000061035156,27792200
2020-02-19,179.61988830566406,187.27999877929688,188.17999267578125,186.47000122070312,188.05999755859375,29997500
2020-02-20,176.87686157226562,184.4199981689453,187.25,181.10000610351562,186.9499969482422,36862400
2020-02-21,171.28529357910156,178.58999633789062,183.5,177.25,183.1699981689453,48572600
2020-02-24,163.90025329589844,170.88999938964844,174.5500030517578,163.22999572753906,167.77000427246094,68311100
2020-02-25,161.1956024169922,168.07000732421875,174.83999633789062,167.64999389648438,174.1999969482422,68073300
2020-02-26,163.20968627929688,170.1699981689453,173.25999450683594,168.2100067138672,169.7100067138672,56206100
2020-02-27,151.71009826660156,158.17999267578125,167.02999877929688,157.97999572753906,163.32000732421875,93174900
2020-02-28,155.3834686279297,162.00999450683594,163.7100067138672,152.0,152.41000366210938,97012700
2020-03-02,165.72254943847656,172.7899932861328,172.9199981689453,162.30999755859375,165.30999755859375,71030800
2020-03-03,157.78123474121094,164.50999450683594,175.0,162.25999450683594,173.8000030517578,71677000
2020-03-04,163.5741424560547,170.5500030517578,170.6999969482422,165.6199951171875,168.49000549316406,49814400
2020-03-05,159.46923828125,166.27000427246094,170.8699951171875,165.69000244140625,166.0500030517578,47817300
2020-03-06,154.96148681640625,161.57000732421875,163.11000061035156,156.0,162.61000061035156,72821100
2020-03-09,144.4593505859375,150.6199951171875,157.75,150.0,151.0,70419300
2020-03-10,154.33804321289062,160.9199981689453,161.02999877929688,152.5800018310547,158.16000366210938,65354400
2020-03-11,147.34622192382812,153.6300048828125,157.6999969482422,151.14999389648438,157.1300048828125,56371600
2020-03-12,133.37217712402344,139.05999755859375,153.47000122070312,138.5800018310547,145.3000030517578,93226400
2020-03-13,152.33351135253906,158.8300018310547,161.91000366210938,140.72999572753906,147.5,92727400
2020-03-16,129.88107299804688,135.4199981689453,149.35000610351562,135.0,140.0,87905900
2020-03-17,140.57501220703125,146.57000732421875,147.5,135.0,140.0,81059800
2020-03-18,134.65736389160156,140.39999389648438,146.0,135.02000427246094,138.0,81593200
2020-03-19,136.8728790283203,142.7100067138672,150.14999389648438,139.0,142.77000427246094,85922700
2020-03-20,131.73211669921875,137.35000610351562,147.10000610351562,135.86000061035156,146.0,84866200
